track_id,centroid_x,centroid_y,disappeared,gradient_quartile
171,1230.978761061947,861.4318584070796,False,4
172,1088.5829228243022,762.5648604269294,False,4
173,1295.6987234042554,869.8144680851063,False,4
175,44.869986168741356,849.045643153527,True,4
176,922.130979498861,848.1013667425968,True,4
177,162.591737545565,847.2393681652491,True,4
178,711.1928783382789,837.3293768545994,False,4
179,193.02957283680175,837.8849945235487,False,4
180,1124.97365532382,836.0417124039517,True,4
181,1287.345541401274,829.4012738853503,False,4
182,443.58114558472556,831.3412887828163,False,4
183,1262.1406926406926,859.0075757575758,False,4
184,106.55937193326791,533.4651619234544,False,2
185,318.48612945838835,762.3262879788639,True,3
186,386.4935233160622,523.7772020725389,True,2
187,974.848,197.54044444444443,False,1
188,892.7790697674419,198.7765780730897,False,1
189,1236.8698795180724,193.68072289156626,False,1
190,37.55223880597015,192.11533242876527,False,1
191,1064.798901098901,190.93406593406593,True,1
192,142.21171634121274,190.7070914696814,True,1
193,106.0016792611251,193.24013434089,False,1
194,1178.4306151645208,182.78826895565092,False,1
195,593.981351981352,185.7016317016317,True,1
196,776.4270833333334,179.22222222222223,True,1
197,933.8715953307393,176.81582360570687,True,1
198,563.9189704480458,179.61296472831268,False,1
199,687.203605514316,176.32449628844114,True,1
200,429.60202360876895,170.0741989881956,True,1
201,658.3188585607941,166.52357320099256,True,1
202,1110.41768707483,165.76326530612246,True,1
203,854.1127659574468,163.36702127659575,False,1
204,825.7146776406036,149.50205761316872,False,1
205,783.1678321678322,142.8146853146853,True,1
206,797.0432801822324,199.5626423690205,True,1
207,1362.9018987341772,142.69620253164558,False,1
208,253.60599793174768,201.79007238883145,False,1
209,1282.4396782841823,207.7265415549598,True,1
210,846.4927697441602,247.0901001112347,True,1
211,1154.1791044776119,244.63805970149255,False,1
212,1291.4307511737088,238.12910798122067,True,1
213,453.90093708165995,236.5970548862115,False,1
214,807.2486338797814,234.51639344262296,True,1
215,1187.4244817374135,235.4610069101678,True,1
216,876.4186633039092,233.38713745271122,True,1
217,435.3734061930783,218.57559198542805,False,1
218,404.9615806805708,223.21624588364435,False,1
219,126.12571428571428,221.25485714285713,False,1
220,830.2837653478854,216.15279672578444,False,1
221,730.3700707785642,219.8928210313448,False,1
222,49.683179723502306,218.44930875576037,False,1
223,599.131974248927,217.42489270386267,False,1
224,1309.436877076412,210.67940199335547,True,1
225,769.2611464968153,207.90233545647558,True,1
226,1166.1673360107095,210.76305220883535,False,1
227,657.3793793793794,212.03503503503504,False,1
228,378.62033898305083,209.27796610169491,True,1
229,1194.3959827833573,204.8622668579627,True,1
230,153.92832764505118,137.13196814562002,False,1
231,1284.479802143446,138.01319043693323,False,1
232,1104.7183908045977,133.9367816091954,True,1
233,1330.032689450223,66.36478454680535,False,1
234,868.9564293304994,61.00318809776833,False,1
235,802.893829401089,60.313974591651544,True,1
236,356.3398203592814,54.01946107784431,True,1
237,153.8,54.323188405797104,True,1
238,118.20182094081942,54.52048558421851,True,1
239,386.6920152091255,56.409695817490494,False,1
240,895.1286210892237,46.38586326767091,True,1
242,196.51980792316928,46.247298919567825,False,1
243,855.1373134328359,36.791044776119406,True,1
245,1253.9026798307475,32.043723554301835,True,1
246,1099.7786458333333,30.02734375,True,1
247,744.593373493976,22.602409638554217,False,1
248,1069.433257918552,28.650452488687783,True,1
249,1038.054794520548,24.77260273972603,True,1
251,813.9820051413882,527.2660668380463,False,2
252,640.0064585575888,60.772874058127016,False,1
253,688.9778247096093,62.49736008447729,False,1
254,1080.0463276836158,75.53333333333333,True,1
255,399.26679104477614,96.52425373134328,False,1
256,433.70506454816285,135.33068520357497,False,1
257,186.32896064581232,133.06760847628658,False,1
258,1074.306329113924,127.95316455696202,True,1
259,799.3935483870968,125.39677419354838,True,1
260,117.15,124.90652173913044,True,1
261,27.10880829015544,128.30569948186528,False,1
262,924.0129740518962,125.97604790419162,False,1
263,858.1144414168938,123.83560399636694,False,1
264,825.5362997658079,120.19555035128806,False,1
265,771.7830188679245,254.90487421383648,False,1
266,481.04587155963304,120.24426605504587,True,1
267,671.2413019079686,112.19416386083053,False,1
268,145.9457671957672,109.11507936507937,False,1
