track_id,first_frame,last_frame,mean_area,num_detections,lifetime,disappeared,mean_volume,mean_surface_area,mean_fluor_intensity,mean_fluor_total,mean_cv,mean_nnrm,mean_edge_distance_norm,mean_gaussian_sigma_norm,preburst_slope,preburst_spike
316,0,14,961.8666666666667,15,15,True,6.068282333881753,16.006423199999997,2441.934749185816,2265470.2666666666,0.7104762245392713,0.1399506315642957,1.6684914000533129,0.3067759256623325,-332.51099746539666,False
318,0,20,847.8,15,21,True,5.039208862777317,14.1082398,2083.3558446753814,1818758.8,0.8134683486549855,0.2066180901476536,1.533222966339376,0.26861419641802464,,False
319,0,20,905.9047619047619,21,21,True,5.545648061624745,15.07516114285714,1650.3778928211568,1483213.142857143,0.37038226634401156,0.08171181435241721,1.5135816444989312,0.3513216438175166,-11.88618002978271,False
320,0,24,1169.72,25,25,False,8.118564372834987,19.46531052,1209.5799581819501,1400560.6,0.5592867538401507,0.1007444174877705,1.596247347512228,0.33570282186228534,,
321,0,24,1138.76,25,25,False,7.77655569971779,18.95010516,2550.6377414433473,2887231.68,0.5042590909251905,0.10811684030483874,1.6042458202630023,0.3373004308118787,,
322,0,21,1186.2272727272727,22,22,True,8.287590703262739,19.740008045454545,2469.5853671744385,2899113.727272727,0.5420589252874075,0.09265310553342175,1.5726284107251525,0.3368904352507282,-12.19904397836322,False
323,0,19,1417.15,20,20,True,10.888201123515673,23.582793149999997,3488.4893706187445,4779769.6,0.3874066428994991,0.11106961392001598,1.4919272680207625,0.3621140315212953,-180.66880796623943,False
324,0,24,1474.16,25,25,False,11.53010505860134,24.53149656,2210.772997336545,3200291.88,0.4272295766327822,0.08868531892518142,1.4759574131600843,0.360368381574868,,
325,0,24,971.6,25,25,False,6.130785967449843,16.1683956,2769.094671502753,2670639.88,0.5084805185235706,0.10902677980032922,1.5770015450402775,0.34918142176108774,,
326,0,10,750.6363636363636,11,11,True,4.161432784810874,12.491339727272726,1759.4424488366917,1312736.7272727273,0.5290416627396486,0.10322257668295495,1.5689112494582764,0.33236850312652144,-62.6966318661324,False
327,0,24,741.64,25,25,False,4.100803651249236,12.34163124,3155.5971631056177,2292946.68,0.3843353394622337,0.08787222053777512,1.5525914975487936,0.342747856625725,,
328,0,14,706.6666666666666,15,15,True,3.8195646501002747,11.75964,1645.2796565863248,1141626.8666666667,0.7192641817108013,0.16671552101911577,1.7517264892803004,0.28133030272249204,-19.282117281449658,False
329,0,19,907.65,20,20,True,5.592488962776272,15.104203649999999,1889.5967030925028,1667120.5,0.42606404856849756,0.09096850456553637,1.4640539889685908,0.3531077796253991,-18.38696824636384,False
330,0,24,1123.4,25,25,False,7.6251814341531565,18.694499399999998,2208.3143231438457,2455250.88,0.6086683418495896,0.11553842699352153,1.6208764460793432,0.331554997789414,,
331,0,24,1276.76,25,25,False,9.333700919309297,21.24656316,1417.0418242275844,1756619.36,0.5945901802156355,0.12280589111881249,1.6909811362333347,0.3073548562361585,,
332,0,24,876.6,25,25,False,5.246387751105251,14.587500599999998,2672.161441902015,2336624.24,0.4841904444258032,0.09190003183743861,1.6202381874597285,0.33157599301004353,,
333,0,24,948.08,25,25,False,5.9315109307868354,15.77699928,2029.4394015303894,1893889.16,0.5151126110262109,0.11008078112253444,1.637018244883613,0.33268556517550385,,
334,0,17,639.8888888888889,18,18,True,3.291647090900488,10.648390999999998,3109.7211576237005,1978351.5555555555,0.2843928527659545,0.07899859221587784,1.3792862619860695,0.4000943583540504,37.711209430081425,True
335,0,24,1379.4,25,25,False,10.422685905983672,22.9545954,3248.867148673757,4318388.88,0.3771608767558899,0.08532095504123557,1.5255109429015616,0.3515721525579074,,
336,0,24,1354.48,25,25,False,10.071383634917048,22.539901680000003,2504.2143096831146,3385136.8,0.6121545073193545,0.12440703721002003,1.6082446938962471,0.32502772726047136,,
337,0,17,1088.7222222222222,18,18,True,7.293509765371267,18.1174265,2284.278093802195,2427300.5,0.610559823457789,0.12666589234942835,1.6534619715730046,0.3173415658003267,-158.28644632246937,False
338,0,13,735.3571428571429,14,14,True,4.045912838181963,12.237078214285715,1409.2354419764051,1024359.9285714285,0.5894711373734973,0.11276770771760376,1.5689520434693012,0.3171424126931793,-48.13323462804546,False
339,0,18,1427.0526315789473,19,19,True,10.971465293395559,23.747582842105263,2147.6292520502175,2992152.210526316,0.6242091516715793,0.12678206552313198,1.6234131542263797,0.3210687547632287,-169.93912075419078,False
340,0,24,1027.6,25,25,False,6.740332355881898,17.100291600000002,1392.7050129145357,1359535.52,0.6933017130422034,0.15098354560186847,1.6713833141559093,0.298586032164976,,
341,0,24,890.9333333333333,15,25,False,5.450666170885595,14.826021599999999,3366.8631558592597,2924990.1333333333,0.2935930959800446,0.08889876262690091,1.5286896639143288,0.3464309196562795,,
342,0,24,917.0,25,25,False,5.624169527725922,15.259796999999999,1967.8559775430156,1776753.8,0.6183617547882304,0.12935327691742413,1.678383869428649,0.31018384481394823,,
343,0,24,421.8333333333333,24,25,False,1.757014433297569,7.019728499999999,3134.96204268496,1321622.2083333333,0.22578641876769437,0.07080782050932895,1.2168606364742969,0.4448599915823395,,
344,0,21,940.15,20,22,True,5.882842107497409,15.64503615,2707.8099657787607,2563185.0,0.4531359736844995,0.0863078017092831,1.4887966085933573,0.35282233832177107,-703.9225651083311,False
345,0,3,1030.75,4,4,True,6.821699459752233,17.152710749999997,2430.430990013858,2549889.25,0.23441168362250536,0.06718793809144447,1.1341974499766336,0.45218589354838756,72.47727318650237,True
346,0,24,1196.0,24,25,False,8.565120758500194,19.902636,3309.3185275205265,3738890.875,0.42560687505124056,0.08546598623524826,1.4662478013586158,0.36667465396591,,
347,0,24,1266.92,25,25,False,9.142632389197573,21.08281572,2535.37381623142,3200359.64,0.48321416276695645,0.08869894869380074,1.5301770149584735,0.3458365570754871,,
348,0,11,493.25,12,12,True,2.2313846117823903,8.20817325,2414.953511958499,1146907.6666666667,0.76039678400495,0.18435401248423025,1.7686808373198322,0.2640926681962283,-223.5147631707298,False
349,0,24,974.32,25,25,False,6.240439046775972,16.21365912,1562.52486516943,1429560.52,0.6781156127822999,0.1433343311789559,1.7173554865838878,0.2966906890631338,,
350,0,19,1095.5,20,20,True,7.527155535222039,18.2302155,1860.100526874352,1824687.15,0.5981747974360425,0.12186963981065939,1.6536115929328499,0.3192273247779122,-108.40224783800203,False
351,0,19,1155.75,20,20,True,7.932881583101223,19.23283575,2677.8568687229254,3093956.65,0.5401645020969591,0.1141439587744073,1.6053579620566532,0.3392466266008537,-62.62305978943081,False
352,0,16,843.2941176470588,17,17,True,4.9735158355904385,14.033257411764705,3097.780598148725,2580288.294117647,0.28709599878424596,0.08996453550921553,1.334475894732297,0.40139949091614635,-14.858324364015097,False
353,0,24,1335.68,25,25,False,9.90825588598734,22.22705088,3592.4142188470164,4719149.36,0.3562834136186149,0.10339374303940739,1.5007962839551092,0.35972225055853607,,
354,0,24,1190.8,25,25,False,8.303324690121306,19.8161028,2103.722055218575,2499944.84,0.5000191478292638,0.10047146195732737,1.5765250453902626,0.3505347537603605,,
355,0,24,920.24,25,25,False,5.669636456915731,15.31371384,1339.7464512801848,1221357.24,0.5564664352689622,0.1122653505383533,1.6442209987000993,0.3228307444962239,,
356,0,24,798.68,25,25,False,4.573942413780099,13.290833880000001,2536.5102352477475,2010410.56,0.37384582232996466,0.08855993729187013,1.571594876181768,0.3278287458692472,,
357,0,18,697.9230769230769,13,19,True,3.7402957515271735,11.614137923076923,1846.710535632068,1305365.4615384615,0.39427333650002766,0.08573305580563675,1.2161864155636473,0.34349075177129595,-163.58378116990156,False
358,0,24,1936.56,25,25,False,17.274902599778365,32.22629496,1845.087094987223,3554725.52,0.3803785003187856,0.06013464476386755,1.3546892979904321,0.3884768899842503,,
359,0,17,1436.7222222222222,18,18,True,11.200958949983791,23.9084945,2365.689031093043,3173953.9444444445,0.49535541984053183,0.09139117534240997,1.5594282720004984,0.34350903859442156,-312.0970477973907,False
360,0,24,979.76,25,25,False,6.227615340071303,16.30418616,1293.6709184303045,1251588.84,0.4785082115484463,0.09651080004469204,1.5928965392828933,0.34004439732715375,,
361,0,24,854.0,25,25,False,5.048046636698378,14.211414,3790.0466414465955,3223145.84,0.39172207139377746,0.10008992399738677,1.47762570953016,0.35137553611618716,,
362,0,6,780.1428571428571,7,7,True,4.404753651953779,12.982357285714285,2713.975277917015,2111810.1428571427,0.5791866172981331,0.11299286891742444,1.5265287782768422,0.31986980579322843,-196.9265898774427,False
363,0,24,1197.88,25,25,False,8.379536002332223,19.933921079999998,3049.133424639983,3644392.36,0.5254660199725533,0.10356382412130788,1.4833902471484672,0.3390686320656857,,
364,0,24,1071.44,25,25,False,7.119511030833662,17.82983304,1691.4357133743645,1784706.96,0.5310716950251863,0.10222831569204181,1.5545493084986264,0.3469461322993242,,
365,0,24,1080.08,25,25,False,7.244857123899575,17.973611279999997,2302.138240526648,2424245.0,0.3036077628130011,0.09174542686044525,1.4163307513515873,0.37175352772014675,,
366,0,17,1183.388888888889,18,18,True,8.261508488024646,19.6927745,2791.9317026594845,3242006.1666666665,0.5366365841959332,0.10815964170571957,1.5510577086470607,0.34719021058070076,-47.21412551615738,False
367,0,9,556.4,10,10,True,2.6620602851856305,9.259052399999998,1943.674962367455,1062189.8,0.6807621080088856,0.1730970604029076,1.7482554844045812,0.28662128607069715,-111.26762920044112,False
368,0,13,1357.142857142857,14,14,True,10.126741862513168,22.584214285714285,4149.627692171319,5619840.071428572,0.2672688452354709,0.10250554349476627,1.3084998175864295,0.4075140819130845,-119.12921544536803,False
369,0,24,782.2,25,25,False,4.539494188181781,13.016590199999998,2559.6005160069453,1920034.16,0.3892676762029389,0.07457348023604495,1.4819111739214494,0.34607566787921357,,
370,0,23,327.2,5,24,True,1.1994333665328003,5.4449352,263.4851460297199,84073.4,0.3396036175325428,0.045936484653465025,1.085053063638277,0.5117934763500894,,False
371,1,22,1008.6363636363636,22,22,True,6.537180178685395,16.784717727272728,1501.897577540407,1451291.2272727273,0.5430620275964954,0.12188871049998942,1.5483161888017647,0.3205173086721094,-151.76178638103173,False
372,1,14,594.3571428571429,14,14,True,2.956587951024937,9.890697214285714,2985.6698018490747,1757416.5,0.3612839844136934,0.07477116315075459,1.3924624186438492,0.37043713054751864,-34.188477441389644,False
373,1,21,1326.5714285714287,7,21,True,9.83477541167676,22.07547514285714,2808.09300580192,3639843.4285714286,0.4016096838915539,0.08098094862707206,1.5304485653710682,0.3694079163714205,,False
374,1,24,864.9583333333334,24,24,False,5.201352485816308,14.393771625,1599.4704884614378,1378070.0,0.37696254108423694,0.08415417150459581,1.5070572010858638,0.34902774850050355,,
376,1,10,736.0,10,10,True,4.041092621878972,12.247776,4497.1730071049315,3312287.2,0.3174217704550125,0.10545193513016807,1.5162613319270255,0.34630586882799985,26.15517914939686,True
377,1,16,713.6428571428571,14,16,True,3.923335186953292,11.875730785714286,3305.195100416548,2280670.5,0.2587863093069281,0.08474474061527786,1.4440319767600471,0.3632754125735472,-230.66139003037273,False
378,1,11,529.4545454545455,11,11,True,2.49616489105741,8.81065309090909,3983.208070848254,2106527.3636363638,0.5429262410518814,0.16582760698552285,1.6332250313490633,0.3014543401428925,103.68517820820088,True
379,1,17,486.3333333333333,9,17,True,2.217940416226759,8.093072999999999,2560.2695025734647,1210040.0,0.31627040888715047,0.07703403692029148,1.3715440658143732,0.3841035202926824,-120.04778071545887,False
380,1,22,436.8,5,22,True,1.8827085633622094,7.2687888,2694.775934211146,1223394.8,0.23273248277327624,0.07066114673963926,1.279363571552722,0.4306087998943636,,False
381,1,24,957.0833333333334,24,24,False,5.992725288861295,15.926823749999999,3193.9861066186536,3025858.0833333335,0.29316968893873446,0.06711891094706708,1.5712537635789134,0.34188332078718336,,
382,1,15,721.1428571428571,7,15,True,3.9109256808048474,12.000538285714285,2930.3382246287465,2116828.8571428573,0.3570457073012833,0.08623468813793633,1.3552253611511047,0.3545673863051407,1.3009316749605908,False
385,1,17,406.25,4,17,True,1.6664544020487717,6.760406249999999,2829.4525888247526,1186271.75,0.22433131214632238,0.06354182104343117,1.0568675229184559,0.467381048706789,,False
386,1,22,840.2307692307693,13,22,True,4.989086524244704,13.98228023076923,1721.8870998864356,1365078.0,0.45334866183251166,0.09461138068055532,1.6000514361146811,0.32564618692994274,-167.46257178235322,False
387,2,24,860.0,23,23,False,5.11566375189382,14.311259999999999,2576.688379078446,2182289.434782609,0.8292645427047188,0.1698872179318306,1.7202096842507986,0.294287085953872,,
388,2,24,964.7826086956521,23,23,False,6.076755878608288,16.054947391304346,1736.8518559517265,1651657.347826087,0.41154168020383824,0.06966655677286882,1.5051407980729024,0.34864197502250127,,
389,3,13,711.875,8,11,True,3.9216254154685792,11.846311875,3118.3981652278867,2110655.25,0.40620480229793554,0.07580575291675695,1.2705200942086337,0.34935708878550753,-182.9427220372766,False
390,5,24,949.2,20,20,False,6.297944038311798,15.795637199999998,2510.4177563947624,2227361.3,0.16850002146406332,0.05366903445023796,1.115765580876834,0.464171640838161,,
391,5,12,703.875,8,8,True,3.770604417928096,11.713183875,1564.4046931526857,1100236.75,0.6388076345676866,0.10361183889860123,1.590242413425188,0.32167845561299613,-3.219080254445405,False
