track_id,offset,peri_core_asymmetry,delta_from_baseline
122,-3,-0.05434191234104552,0.0
122,-2,-0.05715969357690043,-0.0028177812358549104
122,-1,-0.0683821520186842,-0.014040239677638677
122,0,-0.00033297997776915716,0.05400893236327636
123,-3,-0.06382961306331784,0.0
123,-2,-0.07816707494158094,-0.014337461878263097
123,-1,-0.06908109890226767,-0.0052514858389498265
123,0,-0.07863769442172307,-0.014808081358405223
125,-3,-0.04787427256739823,0.0
125,-2,-0.05078698355599572,-0.0029127109885974944
125,-1,-0.08417617826661683,-0.0363019056992186
125,0,-0.07362098346468561,-0.025746710897287382
128,-3,-0.030074824817921692,0.0
128,-2,-0.028129090908730312,0.00194573390919138
128,-1,,
128,0,-0.021599355761464156,0.008475469056457536
129,-3,-0.05266041973039977,0.0
129,-2,-0.05157575927473389,0.0010846604556658812
129,-1,-0.06325618155485137,-0.0105957618244516
129,0,-0.05722396255509972,-0.004563542824699951
130,-3,-0.08500750425269148,0.0
130,-2,-0.10185421670618047,-0.016846712453488996
130,-1,-0.11830145383885628,-0.0332939495861648
130,0,-0.07037057549467,0.014636928758021472
132,-3,-0.08713138242414008,0.0
132,-2,-0.10895953853269522,-0.02182815610855514
132,-1,-0.11368878607441225,-0.026557403650272177
132,0,-0.07848680680777365,0.008644575616366432
133,-3,-0.06648544396167583,0.0
133,-2,-0.07134982630973082,-0.004864382348054988
133,-1,-0.0619614966160474,0.004523947345628429
133,0,-0.04910038524983446,0.017385058711841365
134,-3,-0.06489905146521548,0.0
134,-2,-0.07514501324302669,-0.010245961777811216
134,-1,-0.05891462654232913,0.005984424922886346
134,0,-0.06114289671993336,0.0037561547452821184
135,-3,-0.1186325101476848,0.0
135,-2,-0.12178851721936022,-0.003156007071675418
135,-1,-0.08958116376757284,0.02905134638011196
135,0,-0.12425068861601664,-0.005618178468331833
136,-3,-0.0901737383713182,0.0
136,-2,-0.044538189408815036,0.045635548962503165
136,-1,-0.029764592963055364,0.06040914540826284
136,0,-0.04058761020086986,0.04958612817044834
137,-3,-0.10389514847645595,0.0
137,-2,-0.12170888520036591,-0.017813736723909956
137,-1,-0.09442858557304712,0.009466562903408832
137,0,-0.08772887723856183,0.016166271237894117
138,-3,0.010507821738689683,0.0
138,-2,-0.008384421267911524,-0.01889224300660121
138,-1,-0.023888769263896156,-0.03439659100258584
138,0,-0.014926791741014942,-0.025434613479704625
140,-3,-0.07252098056537104,0.0
140,-2,-0.020013400041560617,0.052507580523810424
140,-1,-0.04343918276845107,0.029081797796919967
140,0,-0.04749880969746693,0.025022170867904113
142,-3,-0.09901146107896978,0.0
142,-2,-0.061844465048287424,0.03716699603068236
142,-1,-0.0736850117257517,0.02532644935321808
